Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
188,41,168,2208,41,1,188,0,236638,250,1,7/20/2021 21:48
195,42,169,2209,42,1,195,0,236745,250,1,7/20/2021 21:48
201,43,170,2210,43,1,201,0,236852,250,1,7/20/2021 21:48
207,44,171,2211,44,1,207,0,236960,250,1,7/20/2021 21:48
213,45,172,2212,45,1,213,0,237067,250,1,7/20/2021 21:48
219,46,173,2213,46,1,219,0,237174,250,1,7/20/2021 21:48
224,47,174,2214,47,1,224,0,237281,250,1,7/20/2021 21:48
229,48,175,2215,48,1,229,0,237388,250,1,7/20/2021 21:48
234,49,176,2216,49,1,234,0,237495,250,1,7/20/2021 21:48
238,50,177,2217,50,1,238,0,237603,250,1,7/20/2021 21:48
241,51,178,2218,51,1,241,0,237710,250,1,7/20/2021 21:48
245,52,179,2219,52,1,245,0,237817,250,1,7/20/2021 21:48
247,53,180,2220,53,1,247,0,237924,250,1,7/20/2021 21:48
250,54,181,2221,54,1,250,0,238031,250,1,7/20/2021 21:48
251,55,182,2222,55,1,251,0,238138,250,1,7/20/2021 21:48
252,56,183,2223,56,1,252,0,238246,250,1,7/20/2021 21:48
253,57,184,2224,57,1,253,0,238353,250,1,7/20/2021 21:48
254,58,185,2225,58,1,254,0,238460,250,1,7/20/2021 21:48
253,59,186,2226,59,1,253,0,238567,250,1,7/20/2021 21:48
252,60,187,2227,60,1,252,0,238674,250,1,7/20/2021 21:48
251,61,188,2228,61,1,251,0,238781,250,1,7/20/2021 21:48
250,62,189,2229,62,1,250,0,238889,250,1,7/20/2021 21:48
247,63,190,2230,63,1,247,0,238996,250,1,7/20/2021 21:48
245,64,191,2231,64,1,245,0,239103,250,1,7/20/2021 21:48
241,65,192,2232,65,1,241,0,239210,250,1,7/20/2021 21:48
238,66,193,2233,66,1,238,0,239317,250,1,7/20/2021 21:48
234,67,194,2234,67,1,234,0,239424,250,1,7/20/2021 21:48
229,68,195,2235,68,1,229,0,239532,250,1,7/20/2021 21:48
224,69,196,2236,69,1,224,0,239639,250,1,7/20/2021 21:48
219,70,197,2237,70,1,219,0,239746,250,1,7/20/2021 21:48
213,71,198,2238,71,1,213,0,239853,250,1,7/20/2021 21:48
207,72,199,2239,72,1,207,0,239960,250,1,7/20/2021 21:48
201,73,200,2240,73,1,201,0,240068,250,1,7/20/2021 21:48
195,74,201,2241,74,1,195,0,240175,250,1,7/20/2021 21:48
188,75,202,2242,75,1,188,0,240282,250,1,7/20/2021 21:48
181,76,203,2243,76,1,181,0,240389,250,1,7/20/2021 21:48
173,77,204,2244,77,1,173,0,240496,250,1,7/20/2021 21:48
166,78,205,2245,78,1,166,0,240603,250,1,7/20/2021 21:48
158,79,206,2246,79,1,158,0,240711,250,1,7/20/2021 21:48
150,80,207,2247,80,1,150,0,240818,250,1,7/20/2021 21:48
142,81,208,2248,81,1,142,0,240925,250,1,7/20/2021 21:48
134,82,209,2249,82,1,134,0,241032,250,1,7/20/2021 21:48
127,83,210,2250,83,1,127,0,241139,250,1,7/20/2021 21:48
119,84,211,2251,84,1,119,0,241246,250,1,7/20/2021 21:48
111,85,212,2252,85,1,111,0,241354,250,1,7/20/2021 21:48
103,86,213,2253,86,1,103,0,241461,250,1,7/20/2021 21:48
95,87,214,2254,87,1,95,0,241568,250,1,7/20/2021 21:48
87,88,215,2255,88,1,87,0,241675,250,1,7/20/2021 21:48
80,89,216,2256,89,1,80,0,241782,250,1,7/20/2021 21:48
72,90,217,2257,90,1,72,0,241889,250,1,7/20/2021 21:48
65,91,218,2258,91,1,65,0,241997,250,1,7/20/2021 21:48
58,92,219,2259,92,1,58,0,242104,250,1,7/20/2021 21:48
52,93,220,2260,93,1,52,0,242211,250,1,7/20/2021 21:49
46,94,221,2261,94,1,46,0,242318,250,1,7/20/2021 21:49
40,95,222,2262,95,1,40,0,242425,250,1,7/20/2021 21:49
34,96,223,2263,96,1,34,0,242532,250,1,7/20/2021 21:49
29,97,224,2264,97,1,29,0,242640,250,1,7/20/2021 21:49
24,98,225,2265,98,1,24,0,242747,250,1,7/20/2021 21:49
19,99,226,2266,99,1,19,0,242854,250,1,7/20/2021 21:49
15,100,227,2267,100,1,15,0,242961,250,1,7/20/2021 21:49
12,101,228,2268,101,1,12,0,243068,250,1,7/20/2021 21:49
8,102,229,2269,102,1,8,0,243176,250,1,7/20/2021 21:49
6,103,230,2270,103,1,6,0,243283,250,1,7/20/2021 21:49
3,104,231,2271,104,1,3,0,243390,250,1,7/20/2021 21:49
2,105,232,2272,105,1,2,0,243497,250,1,7/20/2021 21:49
1,106,233,2273,106,1,1,0,243604,250,1,7/20/2021 21:49
0,107,234,2274,107,1,0,0,243711,250,1,7/20/2021 21:49
0,108,235,2275,108,1,0,0,243819,250,1,7/20/2021 21:49
0,109,236,2276,109,1,0,0,243926,250,1,7/20/2021 21:49
1,110,237,2277,110,1,1,0,244033,250,1,7/20/2021 21:49
2,111,238,2278,111,1,2,0,244140,250,1,7/20/2021 21:49
3,112,239,2279,112,1,3,0,244247,250,1,7/20/2021 21:49
6,113,240,2280,113,1,6,0,244354,250,1,7/20/2021 21:49
8,114,241,2281,114,1,8,0,244462,250,1,7/20/2021 21:49
12,115,242,2282,115,1,12,0,244569,250,1,7/20/2021 21:49
15,116,243,2283,116,1,15,0,244676,250,1,7/20/2021 21:49
19,117,244,2284,117,1,19,0,244783,250,1,7/20/2021 21:49
24,118,245,2285,118,1,24,0,244890,250,1,7/20/2021 21:49
29,119,246,2286,119,1,29,0,244997,250,1,7/20/2021 21:49
34,120,247,2287,120,1,34,0,245105,250,1,7/20/2021 21:49
40,121,248,2288,121,1,40,0,245212,250,1,7/20/2021 21:49
46,122,249,2289,122,1,46,0,245319,250,1,7/20/2021 21:49
52,123,250,2290,123,1,52,0,245426,250,1,7/20/2021 21:49
58,124,251,2291,124,1,58,0,245533,250,1,7/20/2021 21:49
65,125,252,2292,125,1,65,0,245641,250,1,7/20/2021 21:49
72,126,253,2293,126,1,72,0,245748,250,1,7/20/2021 21:49
80,127,254,2294,127,1,80,0,245855,250,1,7/20/2021 21:49
87,127,0,2295,127,1,87,0,245962,150,1,7/20/2021 21:49
95,126,1,2296,126,1,95,0,246069,150,1,7/20/2021 21:49
103,125,2,2297,125,1,103,0,246176,150,1,7/20/2021 21:49
111,124,3,2298,124,1,111,0,246284,150,1,7/20/2021 21:49
119,123,4,2299,123,1,119,0,246391,150,1,7/20/2021 21:49
126,122,5,2300,122,1,126,0,246498,150,1,7/20/2021 21:49
134,121,6,2301,121,1,134,0,246605,150,1,7/20/2021 21:49
142,120,7,2302,120,1,142,0,246712,150,1,7/20/2021 21:49
150,119,8,2303,119,1,150,0,246819,150,1,7/20/2021 21:49
158,118,9,2304,118,1,158,0,246927,150,1,7/20/2021 21:49
166,117,10,2305,117,1,166,0,247034,150,1,7/20/2021 21:49
173,116,11,2306,116,1,173,0,247141,150,1,7/20/2021 21:49
181,115,12,2307,115,1,181,0,247248,150,1,7/20/2021 21:49
188,114,13,2308,114,1,188,0,247355,150,1,7/20/2021 21:49
195,113,14,2309,113,1,195,0,247462,150,1,7/20/2021 21:49
201,112,15,2310,112,1,201,0,247570,150,1,7/20/2021 21:49
207,111,16,2311,111,1,207,0,247677,150,1,7/20/2021 21:49
213,110,17,2312,110,1,213,0,247784,150,1,7/20/2021 21:49
219,109,18,2313,109,1,219,0,247891,150,1,7/20/2021 21:49
224,108,19,2314,108,1,224,0,247998,150,1,7/20/2021 21:49
229,107,20,2315,107,1,229,0,248105,150,1,7/20/2021 21:49
234,106,21,2316,106,1,234,0,248213,150,1,7/20/2021 21:49
238,105,22,2317,105,1,238,0,248320,150,1,7/20/2021 21:49
241,104,23,2318,104,1,241,0,248427,150,1,7/20/2021 21:49
245,103,24,2319,103,1,245,0,248534,150,1,7/20/2021 21:49
247,102,25,2320,102,1,247,0,248641,150,1,7/20/2021 21:50
250,101,26,2321,101,1,250,0,248749,150,1,7/20/2021 21:50
251,100,27,2322,100,1,251,0,248856,150,1,7/20/2021 21:50
252,99,28,2323,99,1,252,0,248963,150,1,7/20/2021 21:50
253,98,29,2324,98,1,253,0,249070,150,1,7/20/2021 21:50
254,97,30,2325,97,1,254,0,249177,150,1,7/20/2021 21:50
253,96,31,2326,96,1,253,0,249284,150,1,7/20/2021 21:50
252,95,32,2327,95,1,252,0,249392,150,1,7/20/2021 21:50
251,94,33,2328,94,1,251,0,249499,150,1,7/20/2021 21:50
250,93,34,2329,93,1,250,0,249606,150,1,7/20/2021 21:50
247,92,35,2330,92,1,247,0,249713,150,1,7/20/2021 21:50
245,91,36,2331,91,1,245,0,249820,150,1,7/20/2021 21:50
241,90,37,2332,90,1,241,0,249927,150,1,7/20/2021 21:50
238,89,38,2333,89,1,238,0,250035,150,1,7/20/2021 21:50
234,88,39,2334,88,1,234,0,250142,150,1,7/20/2021 21:50
229,87,40,2335,87,1,229,0,250249,150,1,7/20/2021 21:50
224,86,41,2336,86,1,224,0,250356,150,1,7/20/2021 21:50
219,85,42,2337,85,1,219,0,250463,150,1,7/20/2021 21:50
213,84,43,2338,84,1,213,0,250570,150,1,7/20/2021 21:50
207,83,44,2339,83,1,207,0,250678,150,1,7/20/2021 21:50
201,82,45,2340,82,1,201,0,250785,150,1,7/20/2021 21:50
195,81,46,2341,81,1,195,0,250892,150,1,7/20/2021 21:50
188,80,47,2342,80,1,188,0,250999,150,1,7/20/2021 21:50
181,79,48,2343,79,1,181,0,251106,150,1,7/20/2021 21:50
173,78,49,2344,78,1,173,0,251214,150,1,7/20/2021 21:50
166,77,50,2345,77,1,166,0,251321,150,1,7/20/2021 21:50
158,76,51,2346,76,1,158,0,251428,150,1,7/20/2021 21:50
150,75,52,2347,75,1,150,0,251535,150,1,7/20/2021 21:50
142,74,53,2348,74,1,142,0,251642,150,1,7/20/2021 21:50
134,73,54,2349,73,1,134,0,251749,150,1,7/20/2021 21:50
127,72,55,2350,72,1,127,0,251857,150,1,7/20/2021 21:50
119,71,56,2351,71,1,119,0,251964,150,1,7/20/2021 21:50
111,70,57,2352,70,1,111,0,252071,150,1,7/20/2021 21:50
103,69,58,2353,69,1,103,0,252178,150,1,7/20/2021 21:50
95,68,59,2354,68,1,95,0,252285,150,1,7/20/2021 21:50
87,67,60,2355,67,1,87,0,252392,150,1,7/20/2021 21:50
80,66,61,2356,66,1,80,0,252500,150,1,7/20/2021 21:50
72,65,62,2357,65,1,72,0,252607,150,1,7/20/2021 21:50
65,64,63,2358,64,1,65,0,252714,150,1,7/20/2021 21:50
58,63,64,2359,63,1,58,0,252821,150,1,7/20/2021 21:50
52,62,65,2360,62,1,52,0,252928,150,1,7/20/2021 21:50
46,61,66,2361,61,1,46,0,253035,150,1,7/20/2021 21:50
40,60,67,2362,60,1,40,0,253143,150,1,7/20/2021 21:50
34,59,68,2363,59,1,34,0,253250,150,1,7/20/2021 21:50
29,58,69,2364,58,1,29,0,253357,150,1,7/20/2021 21:50
24,57,70,2365,57,1,24,0,253464,150,1,7/20/2021 21:50
19,56,71,2366,56,1,19,0,253571,150,1,7/20/2021 21:50
15,55,72,2367,55,1,15,0,253678,150,1,7/20/2021 21:50
12,54,73,2368,54,1,12,0,253786,150,1,7/20/2021 21:50
8,53,74,2369,53,1,8,0,253893,150,1,7/20/2021 21:50
6,52,75,2370,52,1,6,0,254000,150,1,7/20/2021 21:50
3,51,76,2371,51,1,3,0,254107,150,1,7/20/2021 21:50
2,50,77,2372,50,1,2,0,254214,150,1,7/20/2021 21:50
1,49,78,2373,49,1,1,0,254322,150,1,7/20/2021 21:50
0,48,79,2374,48,1,0,0,254429,150,1,7/20/2021 21:50
0,47,80,2375,47,1,0,0,254536,150,1,7/20/2021 21:50
0,46,81,2376,46,1,0,0,254643,150,1,7/20/2021 21:50
1,45,82,2377,45,1,1,0,254750,150,1,7/20/2021 21:50
2,44,83,2378,44,1,2,0,254857,150,1,7/20/2021 21:50
3,43,84,2379,43,1,3,0,254965,150,1,7/20/2021 21:50
6,42,85,2380,42,1,6,0,255072,150,1,7/20/2021 21:51
8,41,86,2381,41,1,8,0,255179,150,1,7/20/2021 21:51
12,40,87,2382,40,1,12,0,255286,150,1,7/20/2021 21:51
15,39,88,2383,39,1,15,0,255393,150,1,7/20/2021 21:51
19,38,89,2384,38,1,19,0,255500,150,1,7/20/2021 21:51
24,37,90,2385,37,1,24,0,255608,150,1,7/20/2021 21:51
29,36,91,2386,36,1,29,0,255715,150,1,7/20/2021 21:51
34,35,92,2387,35,1,34,0,255822,150,1,7/20/2021 21:51
40,34,93,2388,34,1,40,0,255929,150,1,7/20/2021 21:51
46,33,94,2389,33,1,46,0,256036,150,1,7/20/2021 21:51
52,32,95,2390,32,1,52,0,256143,150,1,7/20/2021 21:51
58,31,96,2391,31,1,58,0,256251,150,1,7/20/2021 21:51
65,30,97,2392,30,1,65,0,256358,150,1,7/20/2021 21:51
72,29,98,2393,29,1,72,0,256465,150,1,7/20/2021 21:51
80,28,99,2394,28,1,80,0,256572,150,1,7/20/2021 21:51
87,27,100,2395,27,1,87,0,256679,150,1,7/20/2021 21:51
95,26,101,2396,26,1,95,0,256787,150,1,7/20/2021 21:51
103,25,102,2397,25,1,103,0,256894,150,1,7/20/2021 21:51
111,24,103,2398,24,1,111,0,257001,150,1,7/20/2021 21:51
119,23,104,2399,23,1,119,0,257108,150,1,7/20/2021 21:51
127,22,105,2400,22,1,127,0,257215,150,1,7/20/2021 21:51
134,21,106,2401,21,1,134,0,257322,150,1,7/20/2021 21:51
142,20,107,2402,20,1,142,0,257430,150,1,7/20/2021 21:51
150,19,108,2403,19,1,150,0,257537,150,1,7/20/2021 21:51
158,18,109,2404,18,1,158,0,257644,150,1,7/20/2021 21:51
166,17,110,2405,17,1,166,0,257751,150,1,7/20/2021 21:51
173,16,111,2406,16,1,173,0,257858,150,1,7/20/2021 21:51
181,15,112,2407,15,1,181,0,257965,150,1,7/20/2021 21:51
188,14,113,2408,14,1,188,0,258073,150,1,7/20/2021 21:51
195,13,114,2409,13,1,195,0,258180,150,1,7/20/2021 21:51
201,12,115,2410,12,1,201,0,258287,150,1,7/20/2021 21:51
207,11,116,2411,11,1,207,0,258394,150,1,7/20/2021 21:51
213,10,117,2412,10,1,213,0,258501,150,1,7/20/2021 21:51
219,9,118,2413,9,1,219,0,258608,150,1,7/20/2021 21:51
224,8,119,2414,8,1,224,0,258716,150,1,7/20/2021 21:51
229,7,120,2415,7,1,229,0,258823,150,1,7/20/2021 21:51
234,6,121,2416,6,1,234,0,258930,150,1,7/20/2021 21:51
238,5,122,2417,5,1,238,0,259037,150,1,7/20/2021 21:51
241,4,123,2418,4,1,241,0,259144,150,1,7/20/2021 21:51
245,3,124,2419,3,1,245,0,259251,150,1,7/20/2021 21:51
247,2,125,2420,2,1,247,0,259359,150,1,7/20/2021 21:51
250,1,126,2421,1,1,250,0,259466,150,1,7/20/2021 21:51
251,0,127,2422,0,1,251,0,259573,250,1,7/20/2021 21:51
252,1,128,2423,1,1,252,0,259680,250,1,7/20/2021 21:51
253,2,129,2424,2,1,253,0,259787,250,1,7/20/2021 21:51
254,3,130,2425,3,1,254,0,259895,250,1,7/20/2021 21:51
253,4,131,2426,4,1,253,0,260002,250,1,7/20/2021 21:51
252,5,132,2427,5,1,252,0,260109,250,1,7/20/2021 21:51
251,6,133,2428,6,1,251,0,260216,250,1,7/20/2021 21:51
250,7,134,2429,7,1,250,0,260323,250,1,7/20/2021 21:51
247,8,135,2430,8,1,247,0,260430,250,1,7/20/2021 21:51
245,9,136,2431,9,1,245,0,260538,250,1,7/20/2021 21:51
241,10,137,2432,10,1,241,0,260645,250,1,7/20/2021 21:51
238,11,138,2433,11,1,238,0,260752,250,1,7/20/2021 21:51
234,12,139,2434,12,1,234,0,260859,250,1,7/20/2021 21:51
229,13,140,2435,13,1,229,0,260966,250,1,7/20/2021 21:51
224,14,141,2436,14,1,224,0,261073,250,1,7/20/2021 21:51
219,15,142,2437,15,1,219,0,261181,250,1,7/20/2021 21:51
213,16,143,2438,16,1,213,0,261288,250,1,7/20/2021 21:51
207,17,144,2439,17,1,207,0,261395,250,1,7/20/2021 21:51
201,18,145,2440,18,1,201,0,261502,250,1,7/20/2021 21:52
195,19,146,2441,19,1,195,0,261609,250,1,7/20/2021 21:52
188,20,147,2442,20,1,188,0,261716,250,1,7/20/2021 21:52
181,21,148,2443,21,1,181,0,261824,250,1,7/20/2021 21:52
173,22,149,2444,22,1,173,0,261931,250,1,7/20/2021 21:52
166,23,150,2445,23,1,166,0,262038,250,1,7/20/2021 21:52
158,24,151,2446,24,1,158,0,262145,250,1,7/20/2021 21:52
150,25,152,2447,25,1,150,0,262252,250,1,7/20/2021 21:52
142,26,153,2448,26,1,142,0,262360,250,1,7/20/2021 21:52
134,27,154,2449,27,1,134,0,262467,250,1,7/20/2021 21:52
127,28,155,2450,28,1,127,0,262574,250,1,7/20/2021 21:52
119,29,156,2451,29,1,119,0,262681,250,1,7/20/2021 21:52
111,30,157,2452,30,1,111,0,262788,250,1,7/20/2021 21:52
103,31,158,2453,31,1,103,0,262895,250,1,7/20/2021 21:52
95,32,159,2454,32,1,95,0,263003,250,1,7/20/2021 21:52
87,33,160,2455,33,1,87,0,263110,250,1,7/20/2021 21:52
80,34,161,2456,34,1,80,0,263217,250,1,7/20/2021 21:52
72,35,162,2457,35,1,72,0,263324,250,1,7/20/2021 21:52
65,36,163,2458,36,1,65,0,263431,250,1,7/20/2021 21:52
58,37,164,2459,37,1,58,0,263538,250,1,7/20/2021 21:52
52,38,165,2460,38,1,52,0,263646,250,1,7/20/2021 21:52
46,39,166,2461,39,1,46,0,263753,250,1,7/20/2021 21:52
40,40,167,2462,40,1,40,0,263860,250,1,7/20/2021 21:52
34,41,168,2463,41,1,34,0,263967,250,1,7/20/2021 21:52
29,42,169,2464,42,1,29,0,264074,250,1,7/20/2021 21:52
24,43,170,2465,43,1,24,0,264181,250,1,7/20/2021 21:52
19,44,171,2466,44,1,19,0,264289,250,1,7/20/2021 21:52
15,45,172,2467,45,1,15,0,264396,250,1,7/20/2021 21:52
12,46,173,2468,46,1,12,0,264503,250,1,7/20/2021 21:52
8,47,174,2469,47,1,8,0,264610,250,1,7/20/2021 21:52
6,48,175,2470,48,1,6,0,264717,250,1,7/20/2021 21:52
3,49,176,2471,49,1,3,0,264824,250,1,7/20/2021 21:52
2,50,177,2472,50,1,2,0,264932,250,1,7/20/2021 21:52
1,51,178,2473,51,1,1,0,265039,250,1,7/20/2021 21:52
0,52,179,2474,52,1,0,0,265146,250,1,7/20/2021 21:52
0,53,180,2475,53,1,0,0,265253,250,1,7/20/2021 21:52
0,54,181,2476,54,1,0,0,265360,250,1,7/20/2021 21:52
1,55,182,2477,55,1,1,0,265468,250,1,7/20/2021 21:52
2,56,183,2478,56,1,2,0,265575,250,1,7/20/2021 21:52
3,57,184,2479,57,1,3,0,265682,250,1,7/20/2021 21:52
6,58,185,2480,58,1,6,0,265789,250,1,7/20/2021 21:52
8,59,186,2481,59,1,8,0,265896,250,1,7/20/2021 21:52
12,60,187,2482,60,1,12,0,266003,250,1,7/20/2021 21:52
15,61,188,2483,61,1,15,0,266111,250,1,7/20/2021 21:52
19,62,189,2484,62,1,19,0,266218,250,1,7/20/2021 21:52
24,63,190,2485,63,1,24,0,266325,250,1,7/20/2021 21:52
29,64,191,2486,64,1,29,0,266432,250,1,7/20/2021 21:52
34,65,192,2487,65,1,34,0,266539,250,1,7/20/2021 21:52
40,66,193,2488,66,1,40,0,266646,250,1,7/20/2021 21:52
46,67,194,2489,67,1,46,0,266754,250,1,7/20/2021 21:52
52,68,195,2490,68,1,52,0,266861,250,1,7/20/2021 21:52
58,69,196,2491,69,1,58,0,266968,250,1,7/20/2021 21:52
65,70,197,2492,70,1,65,0,267075,250,1,7/20/2021 21:52
72,71,198,2493,71,1,72,0,267182,250,1,7/20/2021 21:52
80,72,199,2494,72,1,80,0,267289,250,1,7/20/2021 21:52
87,73,200,2495,73,1,87,0,267397,250,1,7/20/2021 21:52
95,74,201,2496,74,1,95,0,267504,250,1,7/20/2021 21:52
103,75,202,2497,75,1,103,0,267611,250,1,7/20/2021 21:52
111,76,203,2498,76,1,111,0,267718,250,1,7/20/2021 21:52
119,77,204,2499,77,1,119,0,267825,250,1,7/20/2021 21:52
126,78,205,2500,78,1,126,0,267932,250,1,7/20/2021 21:53
134,79,206,2501,79,1,134,0,268040,250,1,7/20/2021 21:53
142,80,207,2502,80,1,142,0,268147,250,1,7/20/2021 21:53
150,81,208,2503,81,1,150,0,268254,250,1,7/20/2021 21:53
158,82,209,2504,82,1,158,0,268361,250,1,7/20/2021 21:53
166,83,210,2505,83,1,166,0,268468,250,1,7/20/2021 21:53
173,84,211,2506,84,1,173,0,268576,250,1,7/20/2021 21:53
181,85,212,2507,85,1,181,0,268683,250,1,7/20/2021 21:53
188,86,213,2508,86,1,188,0,268790,250,1,7/20/2021 21:53
195,87,214,2509,87,1,195,0,268897,250,1,7/20/2021 21:53
201,88,215,2510,88,1,201,0,269004,250,1,7/20/2021 21:53
207,89,216,2511,89,1,207,0,269111,250,1,7/20/2021 21:53
213,90,217,2512,90,1,213,0,269219,250,1,7/20/2021 21:53
219,91,218,2513,91,1,219,0,269326,250,1,7/20/2021 21:53
224,92,219,2514,92,1,224,0,269433,250,1,7/20/2021 21:53
229,93,220,2515,93,1,229,0,269540,250,1,7/20/2021 21:53
234,94,221,2516,94,1,234,0,269647,250,1,7/20/2021 21:53
238,95,222,2517,95,1,238,0,269754,250,1,7/20/2021 21:53
241,96,223,2518,96,1,241,0,269862,250,1,7/20/2021 21:53
245,97,224,2519,97,1,245,0,269969,250,1,7/20/2021 21:53
247,98,225,2520,98,1,247,0,270076,250,1,7/20/2021 21:53
250,99,226,2521,99,1,250,0,270183,250,1,7/20/2021 21:53
251,100,227,2522,100,1,251,0,270290,250,1,7/20/2021 21:53
252,101,228,2523,101,1,252,0,270397,250,1,7/20/2021 21:53
253,102,229,2524,102,1,253,0,270505,250,1,7/20/2021 21:53
254,103,230,2525,103,1,254,0,270612,250,1,7/20/2021 21:53
253,104,231,2526,104,1,253,0,270719,250,1,7/20/2021 21:53
252,105,232,2527,105,1,252,0,270826,250,1,7/20/2021 21:53
251,106,233,2528,106,1,251,0,270933,250,1,7/20/2021 21:53
250,107,234,2529,107,1,250,0,271041,250,1,7/20/2021 21:53
247,108,235,2530,108,1,247,0,271148,250,1,7/20/2021 21:53
245,109,236,2531,109,1,245,0,271255,250,1,7/20/2021 21:53
241,110,237,2532,110,1,241,0,271362,250,1,7/20/2021 21:53
238,111,238,2533,111,1,238,0,271469,250,1,7/20/2021 21:53
234,112,239,2534,112,1,234,0,271576,250,1,7/20/2021 21:53
229,113,240,2535,113,1,229,0,271684,250,1,7/20/2021 21:53
224,114,241,2536,114,1,224,0,271791,250,1,7/20/2021 21:53
219,115,242,2537,115,1,219,0,271898,250,1,7/20/2021 21:53
213,116,243,2538,116,1,213,0,272005,250,1,7/20/2021 21:53
207,117,244,2539,117,1,207,0,272112,250,1,7/20/2021 21:53
201,118,245,2540,118,1,201,0,272219,250,1,7/20/2021 21:53
195,119,246,2541,119,1,195,0,272327,250,1,7/20/2021 21:53
188,120,247,2542,120,1,188,0,272434,250,1,7/20/2021 21:53
181,121,248,2543,121,1,181,0,272541,250,1,7/20/2021 21:53
173,122,249,2544,122,1,173,0,272648,250,1,7/20/2021 21:53
166,123,250,2545,123,1,166,0,272755,250,1,7/20/2021 21:53
158,124,251,2546,124,1,158,0,272862,250,1,7/20/2021 21:53
150,125,252,2547,125,1,150,0,272970,250,1,7/20/2021 21:53
142,126,253,2548,126,1,142,0,273077,250,1,7/20/2021 21:53
134,127,254,2549,127,1,134,0,273184,250,1,7/20/2021 21:53
126,127,0,2550,127,1,126,0,273291,150,1,7/20/2021 21:53
119,126,1,2551,126,1,119,0,273398,150,1,7/20/2021 21:53
111,125,2,2552,125,1,111,0,273505,150,1,7/20/2021 21:53
103,124,3,2553,124,1,103,0,273613,150,1,7/20/2021 21:53
95,123,4,2554,123,1,95,0,273720,150,1,7/20/2021 21:53
87,122,5,2555,122,1,87,0,273827,150,1,7/20/2021 21:53
80,121,6,2556,121,1,80,0,273934,150,1,7/20/2021 21:53
72,120,7,2557,120,1,72,0,274041,150,1,7/20/2021 21:53
65,119,8,2558,119,1,65,0,274149,150,1,7/20/2021 21:53
58,118,9,2559,118,1,58,0,274256,150,1,7/20/2021 21:53
52,117,10,2560,117,1,52,0,274363,150,1,7/20/2021 21:54
46,116,11,2561,116,1,46,0,274470,150,1,7/20/2021 21:54
40,115,12,2562,115,1,40,0,274577,150,1,7/20/2021 21:54
34,114,13,2563,114,1,34,0,274684,150,1,7/20/2021 21:54
29,113,14,2564,113,1,29,0,274792,150,1,7/20/2021 21:54
24,112,15,2565,112,1,24,0,274899,150,1,7/20/2021 21:54
19,111,16,2566,111,1,19,0,275006,150,1,7/20/2021 21:54
15,110,17,2567,110,1,15,0,275113,150,1,7/20/2021 21:54
12,109,18,2568,109,1,12,0,275220,150,1,7/20/2021 21:54
8,108,19,2569,108,1,8,0,275327,150,1,7/20/2021 21:54
6,107,20,2570,107,1,6,0,275435,150,1,7/20/2021 21:54
3,106,21,2571,106,1,3,0,275542,150,1,7/20/2021 21:54
2,105,22,2572,105,1,2,0,275649,150,1,7/20/2021 21:54
1,104,23,2573,104,1,1,0,275756,150,1,7/20/2021 21:54
0,103,24,2574,103,1,0,0,275863,150,1,7/20/2021 21:54
0,102,25,2575,102,1,0,0,275970,150,1,7/20/2021 21:54
0,101,26,2576,101,1,0,0,276078,150,1,7/20/2021 21:54
1,100,27,2577,100,1,1,0,276185,150,1,7/20/2021 21:54
2,99,28,2578,99,1,2,0,276292,150,1,7/20/2021 21:54
3,98,29,2579,98,1,3,0,276399,150,1,7/20/2021 21:54
6,97,30,2580,97,1,6,0,276506,150,1,7/20/2021 21:54
8,96,31,2581,96,1,8,0,276614,150,1,7/20/2021 21:54
12,95,32,2582,95,1,12,0,276721,150,1,7/20/2021 21:54
15,94,33,2583,94,1,15,0,276828,150,1,7/20/2021 21:54
19,93,34,2584,93,1,19,0,276935,150,1,7/20/2021 21:54
24,92,35,2585,92,1,24,0,277042,150,1,7/20/2021 21:54
29,91,36,2586,91,1,29,0,277149,150,1,7/20/2021 21:54
34,90,37,2587,90,1,34,0,277257,150,1,7/20/2021 21:54
40,89,38,2588,89,1,40,0,277364,150,1,7/20/2021 21:54
46,88,39,2589,88,1,46,0,277471,150,1,7/20/2021 21:54
52,87,40,2590,87,1,52,0,277578,150,1,7/20/2021 21:54
58,86,41,2591,86,1,58,0,277685,150,1,7/20/2021 21:54
65,85,42,2592,85,1,65,0,277792,150,1,7/20/2021 21:54
72,84,43,2593,84,1,72,0,277900,150,1,7/20/2021 21:54
80,83,44,2594,83,1,80,0,278007,150,1,7/20/2021 21:54
87,82,45,2595,82,1,87,0,278114,150,1,7/20/2021 21:54
95,81,46,2596,81,1,95,0,278221,150,1,7/20/2021 21:54
103,80,47,2597,80,1,103,0,278328,150,1,7/20/2021 21:54
111,79,48,2598,79,1,111,0,278435,150,1,7/20/2021 21:54
119,78,49,2599,78,1,119,0,278543,150,1,7/20/2021 21:54
126,77,50,2600,77,1,126,0,278650,150,1,7/20/2021 21:54
134,76,51,2601,76,1,134,0,278757,150,1,7/20/2021 21:54
142,75,52,2602,75,1,142,0,278864,150,1,7/20/2021 21:54
150,74,53,2603,74,1,150,0,278971,150,1,7/20/2021 21:54
158,73,54,2604,73,1,158,0,279078,150,1,7/20/2021 21:54
166,72,55,2605,72,1,166,0,279186,150,1,7/20/2021 21:54
